Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,First Down Total,Date
331,0331041420141025,27,79,0,40,22,206,0,1,0,2,45,0,3,15,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,5,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:47,3,17,13,2,3,1,0,0,0,18,20141025
414,0331041420141025,33,167,1,28,11,120,0,0,0,1,24,0,3,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:13,8,62,14,4,1,0,0,0,0,15,20141025
366,0366066420141025,26,30,1,46,27,423,3,0,0,3,58,0,1,22,0,0,0,0,2,5,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,187,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28:36,4,40,11,5,0,0,0,0,0,23,20141025
664,0366066420141025,26,-31,1,49,32,379,1,2,0,5,118,0,1,1,0,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:24,9,83,18,7,1,1,0,0,0,22,20141025
392,0392079620141025,28,46,0,29,13,129,1,0,0,5,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:39,7,45,15,3,2,0,0,0,0,10,20141025
796,0392079620141025,49,311,5,23,15,216,2,0,0,1,21,0,3,33,0,1,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,5,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:21,2,20,14,6,2,2,0,0,0,25,20141025
400,0400070920141025,20,52,0,58,29,445,5,2,0,3,57,0,0,0,0,0,0,0,2,23,0,0,0,0,1,0,4,3,0,0,0,0,0,35,3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:48,9,75,15,6,5,4,0,0,0,26,20141025
709,0400070920141025,49,295,3,34,20,225,3,2,0,3,44,0,1,-13,0,0,0,0,2,37,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:42,9,81,16,9,1,1,0,0,0,30,20141025
418,0418041620141025,26,61,1,31,15,125,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,6,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:14,4,27,14,5,1,0,0,0,0,13,20141025
416,0418041620141025,46,219,3,22,12,227,1,0,0,1,27,0,3,2,0,1,0,0,2,29,1,0,0,0,1,0,5,5,0,0,0,0,0,35,4,150,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33:37,8,88,12,6,1,0,0,0,0,22,20141025
457,0457074620141025,34,99,1,29,16,275,3,1,0,2,23,0,4,42,0,0,0,0,2,28,0,0,0,0,2,0,4,4,0,0,0,0,0,28,5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:25,5,45,14,5,1,0,0,0,0,20,20141025
746,0457074620141025,43,159,1,41,21,284,2,2,0,2,36,0,1,6,0,0,0,0,1,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,5,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:35,8,83,18,9,1,1,0,0,0,26,20141025
428,0428030120141025,41,171,2,30,12,240,1,1,0,1,25,0,1,6,0,1,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,6,265,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28:29,4,30,16,4,2,1,0,0,0,19,20141025
301,0428030120141025,41,123,2,23,15,140,1,0,0,0,0,0,3,17,0,2,0,0,1,3,0,0,0,0,0,0,4,4,0,0,0,0,0,28,9,438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:31,4,36,14,4,1,1,0,0,0,16,20141025
430,0430033420141025,51,326,4,33,18,216,1,1,0,3,74,1,3,3,0,1,0,0,0,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,4,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:07,2,20,16,8,1,0,0,0,0,30,20141025
334,0430033420141025,32,103,2,44,25,401,2,0,0,4,56,0,2,-5,0,0,0,0,1,3,0,0,0,0,2,1,4,4,0,0,0,0,0,31,6,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25:08,3,25,14,5,2,0,0,0,0,23,20141025
433,0433036520141025,34,137,0,34,14,176,1,1,0,2,36,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,8,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:55,8,52,17,5,3,1,0,0,0,15,20141025
365,0433036520141025,55,264,0,16,8,142,1,2,0,2,57,0,2,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,10,4,157,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35:47,5,45,13,5,1,1,0,0,0,22,20141025
465,0465073120141025,27,15,0,38,22,267,3,2,0,3,47,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,20,9,365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25:50,4,35,16,3,3,1,0,0,0,13,20141025
731,0465073120141025,47,178,1,29,16,266,3,0,0,4,46,0,3,9,0,1,0,0,2,3,0,0,0,0,2,2,4,4,0,0,0,0,0,34,7,331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:17,7,60,17,6,2,0,0,0,0,18,20141025
404,0404066320141025,53,230,4,27,20,352,2,0,0,2,58,0,2,28,0,0,0,0,2,31,0,0,0,0,2,2,6,6,0,0,0,0,0,48,1,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:10,8,69,10,3,4,2,0,0,0,29,20141025
663,0404066320141025,31,137,1,33,13,114,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:31,7,60,18,7,3,2,0,0,0,15,20141025
466,0466027720141026,60,295,2,28,18,132,1,1,0,1,46,0,1,1,0,1,0,0,1,18,0,0,0,0,3,2,3,2,0,0,0,0,0,26,4,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:19,4,36,20,10,2,2,0,0,0,26,20141026
277,0466027720141026,27,100,1,34,20,203,1,1,0,3,73,0,2,17,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,18,5,227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22:12,3,25,13,4,2,2,0,0,0,16,20141026
497,0497057420141025,33,26,1,34,16,190,1,1,0,2,118,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:37,4,40,16,5,3,1,0,0,0,16,20141025
574,0497057420141025,46,188,3,26,13,233,1,0,0,1,10,0,2,22,0,1,0,0,1,60,1,0,0,0,2,2,5,5,0,0,0,0,0,41,5,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:08,4,50,16,8,1,0,0,0,0,20,20141025
503,0503020420141025,44,332,4,17,10,54,0,0,0,1,20,0,2,14,0,0,0,0,1,-1,0,0,0,0,2,0,4,4,0,0,0,0,0,28,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:52,3,37,12,5,2,1,0,0,0,18,20141025
204,0503020420141025,48,257,2,34,16,124,0,1,0,3,34,0,2,23,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,5,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:50,8,80,18,10,1,0,0,0,0,25,20141025
518,0518053920141025,57,219,3,19,12,74,1,2,0,3,81,0,3,-4,0,0,0,0,2,0,0,0,0,0,2,1,4,4,0,0,0,0,0,17,6,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:33,8,70,18,7,2,1,0,0,0,19,20141025
539,0518053920141025,31,16,1,50,31,224,1,2,0,2,35,0,2,5,0,0,0,0,2,52,1,0,0,0,1,1,3,3,0,0,0,0,0,17,8,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:27,4,42,18,8,1,0,0,0,0,20,20141025
519,0519077420141025,36,88,2,36,20,284,1,1,0,3,29,0,1,-1,0,1,0,0,2,70,0,0,0,0,2,0,3,3,0,0,0,0,0,21,7,326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36:52,6,48,16,6,0,0,0,0,0,19,20141025
774,0519077420141025,42,186,3,28,22,344,2,2,0,0,0,0,1,-1,0,1,0,0,1,12,1,0,0,0,0,0,6,6,0,0,0,0,0,42,4,172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:31,3,36,12,5,0,0,0,0,0,24,20141025
523,0523077220141025,34,172,4,40,27,471,3,2,0,10,154,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,6,0,0,0,0,0,51,2,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:07,5,51,13,8,2,2,0,0,0,29,20141025
772,0523077220141025,45,230,2,26,23,371,5,0,0,8,246,1,0,0,0,1,0,0,2,96,1,0,0,0,1,1,9,9,0,0,0,0,0,66,1,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27:53,3,40,8,5,0,0,0,0,0,32,20141025
528,0528067420141025,29,12,2,38,18,209,0,0,0,2,30,0,3,36,0,0,0,0,2,16,0,0,0,0,0,0,2,2,0,0,0,0,0,14,9,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:54,8,67,16,4,3,1,0,0,0,12,20141025
674,0528067420141025,35,151,2,30,19,287,2,2,0,1,16,0,3,68,1,0,0,0,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,38,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:50,3,20,12,5,0,0,0,0,0,22,20141025
529,0529010720141024,46,264,2,30,18,326,5,1,0,4,112,0,1,58,1,2,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,59,4,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:35,10,106,17,10,2,2,0,0,0,27,20141024
107,0529010720141024,38,193,4,55,33,367,2,0,0,8,167,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,41,4,164,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33:25,11,111,16,6,5,3,0,0,0,30,20141024
587,0587046320141025,38,143,2,26,12,205,1,1,0,6,132,0,0,0,0,1,0,0,1,2,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:32,4,26,12,4,1,0,0,0,0,15,20141025
463,0587046320141025,41,292,4,22,14,163,2,1,0,4,114,0,4,36,0,0,0,0,1,28,0,0,0,0,1,0,6,6,0,0,0,0,0,42,3,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:28,5,35,13,8,0,0,0,0,0,21,20141025
630,0630072620141025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:19,2,20,14,8,1,1,0,0,0,26,20141025
726,0630072620141025,68,423,5,8,4,56,0,0,0,2,30,0,1,19,0,0,0,0,1,11,0,0,0,0,2,2,5,5,0,0,0,0,0,41,1,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:41,0,0,12,7,1,1,0,0,0,28,20141025
648,0648003720141025,33,119,0,53,30,416,5,3,0,1,23,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:23,4,20,14,6,6,5,0,0,0,30,20141025
37,0648003720141025,47,395,5,15,13,156,1,0,0,2,26,0,1,28,0,0,0,0,3,1,0,0,0,0,0,0,6,6,0,0,0,0,0,42,2,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:09,4,53,8,6,0,0,0,0,0,25,20141025
651,0651014020141024,22,42,0,33,20,239,2,2,0,3,70,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,299,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22:59,7,95,13,5,0,0,0,0,0,12,20141024
140,0651014020141024,50,273,3,37,27,317,1,0,0,2,44,0,2,46,0,2,0,0,2,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,5,159,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36:33,4,37,16,6,3,3,0,0,0,31,20141024
657,0657073220141025,37,100,0,33,24,264,2,1,0,3,139,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,5,251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:41,6,48,15,8,2,0,0,0,0,17,20141025
732,0657073220141025,42,137,1,32,18,194,1,0,0,2,41,0,1,51,0,1,0,0,1,3,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,325,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30:19,4,25,16,6,0,0,0,0,0,21,20141025
704,0704070620141025,46,160,1,18,12,191,2,0,0,1,19,0,3,17,0,1,0,0,1,19,1,0,0,0,2,2,4,4,0,0,0,0,0,34,7,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39:12,6,50,16,7,0,0,0,0,0,15,20141025
706,0704070620141025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20:48,4,29,14,1,1,0,0,0,0,2,20141025
688,0688014720141025,34,88,0,28,12,82,0,2,0,4,89,0,0,0,0,2,0,0,2,20,0,0,0,0,3,2,0,0,0,0,0,0,0,6,9,408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:47,5,30,16,3,1,1,0,0,0,10,20141025
147,0688014720141025,48,166,0,35,24,209,1,2,0,2,44,0,2,3,0,1,0,0,2,8,0,0,0,0,3,3,1,1,0,0,0,0,0,16,6,247,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34:45,2,15,17,6,1,1,0,0,0,23,20141025
690,0690012820141025,20,32,0,38,20,150,1,3,0,4,82,0,1,32,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21:11,8,68,13,3,2,0,0,0,0,11,20141025
128,0690012820141025,47,130,2,39,25,336,2,0,0,2,40,0,2,11,0,1,0,0,3,11,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,94,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43:29,5,58,20,11,2,1,0,0,0,27,20141025
700,0700069820141025,28,101,0,41,20,345,3,2,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,181,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24:57,6,69,12,4,1,0,0,0,0,21,20141025
698,0700069820141025,41,305,3,45,27,480,7,0,0,5,94,0,1,0,0,2,0,0,2,20,0,0,0,0,4,4,10,10,0,0,0,0,0,82,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:08,10,77,16,8,0,0,0,0,0,32,20141025
703,0703032720141025,27,90,0,25,13,106,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,8,299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20:46,7,66,13,4,1,0,0,0,0,12,20141025
327,0703032720141025,43,143,2,30,19,224,0,0,0,0,0,0,2,22,0,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,4,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39:14,3,25,17,9,1,1,0,0,0,22,20141025
716,0716064620141024,40,164,0,24,13,145,1,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,7,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:03,10,100,15,4,1,1,0,0,0,19,20141024
646,0716064620141024,45,296,2,21,9,106,1,0,0,2,40,0,2,9,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:57,8,78,11,4,1,0,0,0,0,23,20141024
736,0736043420141025,27,44,0,31,17,196,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:51,5,41,11,4,0,0,0,0,0,18,20141025
434,0736043420141025,46,244,1,23,11,141,2,0,0,3,35,0,2,18,0,0,0,0,1,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:09,14,100,16,9,1,1,0,0,0,20,20141025
670,0670049820141025,46,229,2,20,14,141,1,0,0,2,35,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,22,6,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:13,6,55,14,3,3,2,0,0,0,17,20141025
498,0670049820141025,42,144,1,40,25,250,0,1,0,3,66,0,2,3,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,18,5,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:47,5,34,19,7,3,2,0,0,0,20,20141025
768,0768052120141025,44,210,1,30,21,238,2,0,0,2,21,0,2,-1,0,0,0,0,2,53,1,0,0,0,2,2,4,4,0,0,0,0,0,34,7,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:39,7,57,18,9,0,0,0,0,0,22,20141025
521,0768052120141025,39,194,0,41,21,242,1,2,0,2,44,0,3,5,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,5,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:21,4,30,15,2,5,1,0,0,0,23,20141025
9,0009022920141101,54,239,3,1,0,0,0,0,0,3,66,0,4,50,0,1,0,0,1,3,0,0,0,0,1,1,4,4,0,0,0,0,0,31,7,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:29,11,90,19,10,1,0,0,0,0,18,20141101
229,0009022920141101,29,145,1,31,18,177,3,1,0,4,106,0,5,19,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,7,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:57,3,30,12,4,0,0,0,0,0,16,20141101
37,0037043320141101,46,248,3,22,15,254,2,1,0,4,83,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,7,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:11,13,145,14,6,0,0,0,0,0,22,20141101
433,0037043320141101,30,146,2,40,28,339,2,0,0,2,32,0,3,20,0,0,0,0,1,21,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,202,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27:49,6,48,13,5,2,0,0,0,0,24,20141101
811,0811015620141025,38,119,2,38,24,335,2,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36:03,7,53,15,7,2,1,0,0,0,25,20141025
156,0811015620141025,30,147,1,24,20,411,5,0,0,5,118,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:57,9,87,8,5,1,0,0,0,0,24,20141025
29,0029011020141101,31,80,0,48,18,175,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,7,10,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:51,4,40,20,6,1,1,0,0,0,19,20141101
110,0029011020141101,59,271,1,26,19,189,1,0,0,2,25,0,4,20,0,0,0,0,1,8,0,0,0,0,2,1,2,2,0,0,0,0,0,17,8,314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38:09,11,118,21,10,0,0,0,0,0,21,20141101
30,0030029520141101,48,198,5,29,21,244,0,0,0,4,89,0,2,11,0,4,0,0,4,-1,0,0,0,0,2,1,6,5,0,0,0,0,0,44,7,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:22,11,99,18,7,2,0,0,0,0,20,20141101
295,0030029520141101,46,243,4,31,17,206,0,4,0,2,24,0,2,21,0,1,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,4,212,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37:13,9,93,12,4,2,0,0,0,0,25,20141101
77,0077041920141101,39,128,2,45,28,316,2,0,0,2,46,0,1,16,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,27,7,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:07,7,70,18,8,3,1,0,0,0,25,20141101
419,0077041920141101,37,109,0,32,16,119,1,2,0,5,86,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,9,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:53,2,12,16,6,0,0,0,0,0,17,20141101
31,0031043020141101,38,163,1,44,22,238,0,1,0,3,56,0,2,11,0,1,0,0,2,27,0,0,0,0,2,1,1,1,0,0,0,0,0,10,6,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:35,6,40,20,9,3,2,0,0,0,21,20141101
430,0031043020141101,35,128,1,27,18,331,1,2,0,3,64,0,1,-20,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,3,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21:16,8,45,14,8,1,0,0,0,0,19,20141101
67,0067074220141101,47,258,2,15,8,110,2,0,0,4,60,0,4,22,0,1,0,0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0,33,7,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:26,3,20,13,3,1,0,0,0,0,11,20141101
742,0067074220141101,29,69,2,49,31,345,2,0,0,5,88,0,3,35,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,7,307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:48,6,40,20,7,5,4,0,0,0,17,20141101
107,0107052820141101,47,269,4,47,24,277,1,0,0,4,89,0,2,-2,0,0,0,0,1,2,0,0,0,0,4,3,4,4,0,0,0,0,0,45,4,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:37,9,71,19,11,0,0,0,0,0,34,20141101
528,0107052820141101,23,148,2,45,30,320,2,1,0,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:18,8,90,11,3,2,1,0,0,0,25,20141101
128,0128016420141101,37,145,2,42,22,284,2,4,0,5,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,29,5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:21,8,89,16,6,2,0,0,0,0,23,20141101
164,0128016420141101,40,179,3,28,14,148,2,0,0,4,63,0,1,0,0,0,0,0,4,72,0,0,0,0,1,1,5,4,0,0,0,0,0,37,9,316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:39,10,102,15,4,2,2,0,0,0,16,20141101
129,0129020420141101,55,278,4,23,18,223,1,1,0,1,15,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,3,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40:06,5,41,13,5,3,2,0,0,0,27,20141101
204,0129020420141101,29,21,0,19,7,76,1,1,0,3,54,0,1,21,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,8,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19:54,4,19,13,3,2,0,0,0,0,5,20141101
140,0140071820141031,35,265,1,26,17,214,3,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,3,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:39,5,35,12,6,1,1,0,0,0,21,20141031
718,0140071820141031,33,175,1,35,24,205,1,0,0,2,36,0,1,0,0,1,0,0,2,3,0,0,0,0,1,0,2,2,0,0,0,0,0,14,7,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:21,4,51,13,3,2,0,0,0,0,21,20141031
